8722,0.59,-0.35,-12.97,-0.02,-0.03,-0.00
8916,0.60,-0.39,-12.94,-0.02,-0.03,-0.00
9041,0.60,-0.38,-12.92,-0.02,-0.04,-0.00
9165,0.62,-0.40,-12.92,-0.02,-0.04,-0.00
9289,0.61,-0.38,-12.93,-0.02,-0.03,-0.00
9414,0.61,-0.38,-12.92,-0.02,-0.04,-0.00
9538,0.61,-0.39,-12.95,-0.02,-0.03,-0.00
9662,0.61,-0.37,-12.93,-0.02,-0.03,-0.00
9787,0.61,-0.38,-12.93,-0.02,-0.04,-0.00
9911,0.62,-0.37,-12.96,-0.02,-0.04,-0.00
10035,0.60,-0.38,-12.95,-0.02,-0.03,-0.00
10159,0.60,-0.38,-12.93,-0.02,-0.04,-0.00
10317,0.60,-0.37,-12.93,-0.02,-0.04,-0.00
10442,0.61,-0.38,-12.92,-0.02,-0.03,-0.00
10566,0.61,-0.38,-12.95,-0.02,-0.04,-0.00
10691,0.59,-0.36,-12.93,-0.02,-0.03,-0.00
10815,0.60,-0.38,-12.95,-0.02,-0.03,-0.00
10939,0.59,-0.37,-12.94,-0.02,-0.04,-0.00
11064,0.59,-0.37,-12.91,-0.02,-0.03,-0.00
11188,0.61,-0.38,-12.92,-0.02,-0.03,-0.00
11312,0.61,-0.37,-12.93,-0.02,-0.04,-0.00
11437,0.59,-0.37,-12.91,-0.02,-0.03,-0.00
11561,0.60,-0.37,-12.94,-0.02,-0.03,-0.00
11685,0.60,-0.37,-12.91,-0.02,-0.03,-0.00
11810,0.59,-0.37,-12.94,-0.02,-0.04,-0.00
11934,0.60,-0.37,-12.93,-0.02,-0.04,-0.00
12059,0.59,-0.36,-12.96,-0.02,-0.04,-0.00
12183,0.60,-0.38,-12.93,-0.02,-0.04,-0.00
12307,0.61,-0.36,-12.95,-0.02,-0.03,0.00
12432,0.59,-0.38,-12.93,-0.02,-0.03,-0.00
12556,0.61,-0.36,-12.94,-0.02,-0.04,-0.00
12680,0.61,-0.38,-12.95,-0.02,-0.03,-0.00
12805,0.60,-0.39,-12.96,-0.02,-0.03,-0.00
12929,0.60,-0.38,-12.96,-0.02,-0.03,-0.00
13053,0.60,-0.39,-12.92,-0.02,-0.04,-0.00
13178,0.61,-0.37,-12.92,-0.02,-0.04,-0.00
13302,0.61,-0.36,-12.92,-0.02,-0.04,-0.00
13426,0.61,-0.38,-12.95,-0.02,-0.04,-0.00
13551,0.59,-0.38,-12.92,-0.02,-0.04,-0.00
13675,0.60,-0.36,-12.93,-0.02,-0.03,-0.00
13799,0.60,-0.38,-12.93,-0.02,-0.03,-0.00
13923,0.61,-0.39,-12.93,-0.02,-0.04,-0.00
14047,0.60,-0.37,-12.96,-0.02,-0.03,-0.00
14171,0.59,-0.39,-12.95,-0.02,-0.04,-0.00
14295,0.59,-0.38,-12.91,-0.02,-0.04,-0.00
14420,0.62,-0.38,-12.96,-0.02,-0.03,-0.00
14544,0.61,-0.38,-12.93,-0.02,-0.04,-0.00
14668,0.61,-0.38,-12.93,-0.02,-0.03,-0.00
14793,0.61,-0.37,-12.96,-0.02,-0.04,-0.00
14917,0.61,-0.38,-12.94,-0.02,-0.03,-0.00
15041,0.61,-0.37,-12.96,-0.02,-0.04,-0.00
15166,0.61,-0.38,-12.94,-0.02,-0.03,-0.00
15290,0.60,-0.38,-12.93,-0.02,-0.04,-0.00
15414,0.60,-0.38,-12.94,-0.02,-0.03,-0.00
15539,0.58,-0.36,-12.94,-0.02,-0.03,-0.00
15663,0.60,-0.35,-12.93,-0.02,-0.03,-0.00
15787,0.60,-0.37,-12.94,-0.02,-0.03,-0.00
15912,0.62,-0.36,-12.93,-0.02,-0.03,-0.00
16036,0.60,-0.39,-12.94,-0.02,-0.04,-0.00
16160,0.61,-0.38,-12.94,-0.02,-0.03,-0.00
16285,0.60,-0.38,-12.91,-0.02,-0.03,-0.00
16409,0.62,-0.39,-12.96,-0.02,-0.03,-0.00
16534,0.60,-0.36,-12.92,-0.02,-0.03,-0.00
16691,0.62,-0.35,-12.95,-0.02,-0.03,-0.00
16816,0.60,-0.38,-12.93,-0.02,-0.03,-0.00
16940,0.60,-0.36,-12.95,-0.02,-0.03,-0.00
17064,0.62,-0.37,-12.91,-0.02,-0.03,-0.00
17189,0.62,-0.38,-12.93,-0.02,-0.04,-0.00
17313,0.61,-0.36,-12.93,-0.02,-0.04,-0.00
17437,0.61,-0.38,-12.95,-0.02,-0.03,-0.00
17562,0.60,-0.39,-12.95,-0.02,-0.03,-0.00
17686,0.60,-0.36,-12.96,-0.02,-0.03,-0.00
17811,0.59,-0.37,-12.94,-0.02,-0.04,-0.00
17935,0.62,-0.37,-12.96,-0.02,-0.04,-0.00
18093,0.61,-0.37,-12.95,-0.02,-0.04,-0.00
18217,0.61,-0.39,-12.94,-0.02,-0.03,-0.00
18342,0.60,-0.39,-12.94,-0.02,-0.04,-0.00
18466,0.59,-0.38,-12.93,-0.02,-0.04,-0.00
18590,0.60,-0.36,-12.94,-0.02,-0.04,-0.00
18715,0.61,-0.38,-12.93,-0.02,-0.04,-0.00
18839,0.60,-0.37,-12.96,-0.02,-0.03,-0.00
18963,0.59,-0.38,-12.94,-0.02,-0.04,-0.00
19088,0.62,-0.37,-12.90,-0.02,-0.04,-0.00
19212,0.59,-0.36,-12.95,-0.02,-0.04,-0.00
19336,0.61,-0.37,-12.92,-0.02,-0.04,-0.00
19460,0.61,-0.37,-12.95,-0.02,-0.04,-0.00
19585,0.60,-0.37,-12.92,-0.02,-0.03,-0.00
19709,0.61,-0.38,-12.95,-0.02,-0.03,-0.00
19833,0.60,-0.37,-12.93,-0.02,-0.03,-0.00
19957,0.61,-0.38,-12.96,-0.02,-0.04,-0.00
20081,0.61,-0.38,-12.95,-0.02,-0.03,-0.00
20205,0.60,-0.35,-12.95,-0.02,-0.03,-0.00
20330,0.63,-0.37,-12.93,-0.02,-0.04,-0.00
20454,0.61,-0.38,-12.92,-0.02,-0.03,-0.00
20578,0.62,-0.38,-12.94,-0.02,-0.03,-0.00
20702,0.61,-0.39,-12.92,-0.02,-0.03,-0.00
20830,0.59,-0.38,-12.96,-0.02,-0.03,-0.00
20954,0.61,-0.37,-12.93,-0.02,-0.03,-0.00
21079,0.61,-0.37,-12.93,-0.02,-0.04,-0.00
21203,0.59,-0.39,-12.90,-0.02,-0.04,-0.00
21327,0.60,-0.36,-12.96,-0.02,-0.04,-0.00
21452,0.61,-0.38,-12.92,-0.02,-0.03,-0.00
21576,0.60,-0.39,-12.96,-0.02,-0.04,-0.00
21700,0.60,-0.38,-12.93,-0.02,-0.03,-0.00
21825,0.62,-0.37,-12.97,-0.02,-0.04,-0.00
21949,0.60,-0.38,-12.90,-0.02,-0.04,-0.00
22073,0.59,-0.38,-12.93,-0.02,-0.03,-0.00
22198,0.59,-0.37,-12.93,-0.02,-0.04,-0.00
22322,0.62,-0.37,-12.99,-0.02,-0.03,-0.00
22447,0.61,-0.39,-12.94,-0.02,-0.03,-0.00
22571,0.60,-0.37,-12.92,-0.02,-0.03,-0.00
22695,0.60,-0.36,-12.92,-0.02,-0.03,-0.00
22820,0.62,-0.37,-12.92,-0.02,-0.04,-0.00
22944,0.61,-0.37,-12.95,-0.02,-0.04,-0.00
23068,0.61,-0.38,-12.91,-0.02,-0.04,-0.00
23193,0.61,-0.37,-12.93,-0.02,-0.04,-0.00
23317,0.61,-0.35,-12.94,-0.02,-0.03,-0.00
23441,0.61,-0.38,-12.94,-0.02,-0.03,-0.00
23566,0.60,-0.37,-12.90,-0.02,-0.04,-0.00
23690,0.61,-0.38,-12.92,-0.02,-0.04,-0.00
23815,0.59,-0.37,-12.96,-0.02,-0.04,0.00
23939,0.59,-0.38,-12.95,-0.02,-0.03,-0.00
24063,0.60,-0.37,-12.93,-0.02,-0.03,-0.00
24188,0.61,-0.39,-12.92,-0.02,-0.04,-0.00
24312,0.60,-0.37,-12.93,-0.02,-0.03,-0.00
24436,0.59,-0.37,-12.96,-0.02,-0.04,-0.00
24595,0.60,-0.38,-12.93,-0.02,-0.03,-0.00
24719,0.61,-0.37,-12.94,-0.02,-0.03,-0.00
24843,0.61,-0.37,-12.93,-0.02,-0.04,-0.00
24968,0.60,-0.36,-12.92,-0.02,-0.03,-0.00
25092,0.60,-0.39,-12.94,-0.02,-0.04,-0.00
25216,0.61,-0.38,-12.96,-0.02,-0.03,-0.00
25341,0.61,-0.37,-12.92,-0.02,-0.03,-0.00
25465,0.60,-0.39,-12.95,-0.02,-0.03,-0.00
25589,0.62,-0.37,-12.92,-0.02,-0.03,-0.00
25713,0.61,-0.36,-12.96,-0.02,-0.03,-0.00
25871,0.60,-0.39,-12.94,-0.02,-0.03,-0.00
25995,0.62,-0.37,-12.93,-0.02,-0.03,-0.00
26119,0.62,-0.36,-12.94,-0.02,-0.03,-0.00
26243,0.62,-0.38,-12.93,-0.02,-0.04,-0.00
26367,0.58,-0.37,-12.94,-0.02,-0.03,0.00
26491,0.59,-0.37,-12.94,-0.02,-0.04,-0.00
26616,0.61,-0.36,-12.94,-0.02,-0.04,-0.00
26740,0.60,-0.36,-12.93,-0.02,-0.04,-0.00
26865,0.60,-0.37,-12.93,-0.02,-0.03,-0.00
26989,0.62,-0.38,-12.93,-0.02,-0.04,-0.00
27113,0.62,-0.36,-12.95,-0.02,-0.03,-0.00
27238,0.61,-0.38,-12.95,-0.02,-0.04,-0.00
27362,0.61,-0.36,-12.94,-0.02,-0.03,-0.00
27486,0.62,-0.38,-12.91,-0.02,-0.04,-0.00
27611,0.60,-0.38,-12.95,-0.02,-0.04,-0.00
27735,0.60,-0.37,-12.96,-0.02,-0.03,-0.00
27859,0.61,-0.37,-12.92,-0.02,-0.04,-0.00
27983,0.61,-0.35,-12.91,-0.02,-0.03,-0.00
28108,0.60,-0.37,-12.90,-0.02,-0.03,-0.00
28232,0.61,-0.39,-12.93,-0.02,-0.03,-0.00
28357,0.60,-0.36,-12.94,-0.02,-0.04,-0.00
28481,0.60,-0.38,-12.93,-0.02,-0.04,-0.00
28605,0.61,-0.38,-12.90,-0.02,-0.04,-0.00
28730,0.60,-0.36,-12.93,-0.02,-0.03,-0.00
28854,0.60,-0.39,-12.91,-0.02,-0.04,-0.00
28978,0.58,-0.36,-12.91,-0.02,-0.04,-0.00
29103,0.62,-0.37,-12.90,-0.02,-0.03,-0.00
29227,0.62,-0.36,-12.91,-0.02,-0.03,-0.00
29351,0.59,-0.38,-12.93,-0.02,-0.03,-0.00
29476,0.62,-0.38,-12.95,-0.02,-0.03,-0.00
29600,0.60,-0.38,-12.93,-0.02,-0.03,-0.00
29724,0.60,-0.36,-12.91,-0.02,-0.04,-0.00
29848,0.62,-0.37,-12.93,-0.02,-0.04,-0.00
29972,0.61,-0.37,-12.93,-0.02,-0.04,-0.00
30097,0.60,-0.36,-12.92,-0.02,-0.03,0.00
30221,0.60,-0.38,-12.90,-0.02,-0.03,-0.00
30345,0.61,-0.37,-12.93,-0.02,-0.03,-0.00
30470,0.61,-0.39,-12.91,-0.02,-0.03,-0.00
30594,0.60,-0.36,-12.97,-0.02,-0.03,-0.00
30718,0.60,-0.37,-12.93,-0.02,-0.04,-0.00
30843,0.61,-0.36,-12.95,-0.02,-0.03,-0.00
30967,0.60,-0.38,-12.94,-0.02,-0.03,-0.00
31091,0.60,-0.37,-12.95,-0.02,-0.04,-0.00
31216,0.61,-0.36,-12.95,-0.02,-0.03,-0.00
31340,0.60,-0.36,-12.93,-0.02,-0.04,-0.00
31464,0.62,-0.37,-12.96,-0.02,-0.03,-0.00
31588,0.62,-0.38,-12.96,-0.02,-0.04,-0.00
31713,0.59,-0.36,-12.95,-0.02,-0.03,-0.00
31837,0.61,-0.36,-12.91,-0.02,-0.03,-0.00
31961,0.60,-0.37,-12.94,-0.02,-0.04,-0.00
32085,0.60,-0.36,-12.96,-0.02,-0.04,-0.00
32209,0.62,-0.36,-12.93,-0.02,-0.04,-0.00
32333,0.59,-0.36,-12.96,-0.02,-0.03,-0.00
32491,0.60,-0.37,-12.94,-0.02,-0.03,-0.00
32615,0.58,-0.38,-12.92,-0.02,-0.03,-0.00
32743,0.60,-0.38,-12.93,-0.02,-0.03,-0.00
32868,0.60,-0.39,-12.94,-0.02,-0.03,-0.00
32992,0.60,-0.38,-12.92,-0.02,-0.04,-0.00
33116,0.60,-0.37,-12.94,-0.02,-0.03,-0.00
33241,0.62,-0.37,-12.95,-0.02,-0.03,-0.00
33365,0.60,-0.36,-12.94,-0.02,-0.03,-0.00
33523,0.62,-0.36,-12.92,-0.02,-0.04,-0.00
33647,0.60,-0.36,-12.92,-0.02,-0.04,-0.00
33771,0.60,-0.38,-12.93,-0.02,-0.03,-0.00
33896,0.61,-0.39,-12.92,-0.02,-0.03,-0.00
34020,0.60,-0.38,-12.94,-0.02,-0.04,-0.00
34144,0.61,-0.38,-12.94,-0.02,-0.03,-0.00
34269,0.63,-0.37,-12.93,-0.02,-0.04,-0.00
34393,0.60,-0.37,-12.93,-0.02,-0.03,-0.00
34518,0.59,-0.37,-12.95,-0.02,-0.03,-0.00
34642,0.61,-0.36,-12.94,-0.02,-0.03,-0.00
34766,0.62,-0.35,-12.94,-0.02,-0.04,0.00
34891,0.59,-0.36,-12.92,-0.02,-0.03,-0.00
35015,0.60,-0.37,-12.95,-0.02,-0.04,0.00
35139,0.63,-0.36,-12.92,-0.02,-0.03,-0.00
35264,0.60,-0.40,-12.94,-0.02,-0.03,-0.00
35388,0.61,-0.37,-12.95,-0.02,-0.03,-0.00
35512,0.62,-0.37,-12.95,-0.02,-0.03,-0.00
35637,0.61,-0.37,-12.91,-0.02,-0.03,-0.00
35761,0.58,-0.35,-12.94,-0.02,-0.04,-0.00
35886,0.61,-0.36,-12.93,-0.02,-0.03,-0.00
36010,0.61,-0.36,-12.95,-0.02,-0.03,-0.00
36134,0.60,-0.39,-12.90,-0.02,-0.04,-0.00
36259,0.60,-0.37,-12.94,-0.02,-0.04,-0.00
36383,0.62,-0.37,-12.93,-0.02,-0.03,-0.00
36507,0.61,-0.37,-12.95,-0.02,-0.04,-0.00
36632,0.62,-0.37,-12.94,-0.02,-0.03,-0.00
36756,0.60,-0.39,-12.94,-0.02,-0.04,-0.00
36880,0.61,-0.36,-12.96,-0.02,-0.04,-0.00
37005,0.61,-0.36,-12.95,-0.02,-0.04,-0.00
37129,0.60,-0.37,-12.94,-0.02,-0.04,-0.00
37254,0.61,-0.38,-12.92,-0.02,-0.04,-0.00
37378,0.60,-0.36,-12.95,-0.02,-0.03,-0.00
37502,0.62,-0.36,-12.93,-0.02,-0.04,-0.00
37626,0.61,-0.37,-12.92,-0.02,-0.04,-0.00
37750,0.63,-0.38,-12.92,-0.02,-0.03,-0.00
37874,0.61,-0.36,-12.93,-0.02,-0.03,-0.00
37999,0.60,-0.37,-12.95,-0.02,-0.03,-0.00
38123,0.59,-0.35,-12.91,-0.02,-0.04,-0.00
38247,0.61,-0.38,-12.94,-0.02,-0.04,-0.00
38371,0.60,-0.36,-12.93,-0.02,-0.04,-0.00
38495,0.60,-0.36,-12.94,-0.02,-0.04,-0.00
38619,0.61,-0.37,-12.94,-0.02,-0.04,-0.00
38744,0.62,-0.38,-12.94,-0.02,-0.04,-0.00
38868,0.60,-0.38,-12.93,-0.02,-0.04,-0.00
38993,0.61,-0.38,-12.92,-0.02,-0.03,-0.00
39117,0.60,-0.38,-12.94,-0.02,-0.03,-0.00
39241,0.61,-0.39,-12.92,-0.02,-0.04,-0.00
39366,0.59,-0.36,-12.96,-0.02,-0.03,-0.00
39490,0.60,-0.38,-12.96,-0.02,-0.03,-0.00
39614,0.62,-0.39,-12.93,-0.02,-0.03,-0.00
39739,0.62,-0.39,-12.93,-0.02,-0.03,-0.00
39863,0.61,-0.38,-12.92,-0.02,-0.03,0.00
39987,0.59,-0.37,-12.94,-0.02,-0.04,-0.00
40112,0.62,-0.37,-12.95,-0.02,-0.03,-0.00
40236,0.59,-0.37,-12.94,-0.02,-0.03,-0.00
40394,0.60,-0.37,-12.96,-0.02,-0.03,-0.00
40519,0.60,-0.38,-12.95,-0.02,-0.03,-0.00
40643,0.61,-0.36,-12.90,-0.02,-0.03,-0.00
40767,0.60,-0.39,-12.94,-0.02,-0.04,0.00
40892,0.59,-0.37,-12.94,-0.02,-0.04,0.00
41016,0.62,-0.38,-12.93,-0.02,-0.03,-0.00
41140,0.61,-0.35,-12.92,-0.02,-0.03,-0.00
41298,0.60,-0.37,-12.92,-0.02,-0.04,-0.00
41422,0.60,-0.38,-12.95,-0.02,-0.04,-0.00
41547,0.61,-0.37,-12.96,-0.02,-0.03,-0.00
41671,0.61,-0.37,-12.93,-0.02,-0.04,-0.00
41796,0.62,-0.37,-12.93,-0.02,-0.03,-0.00
41920,0.60,-0.38,-12.90,-0.02,-0.04,-0.00
42044,0.60,-0.38,-12.95,-0.02,-0.04,-0.00
42169,0.61,-0.35,-12.95,-0.02,-0.04,-0.00
42293,0.62,-0.37,-12.92,-0.02,-0.04,-0.00
42417,0.60,-0.37,-12.92,-0.02,-0.04,-0.00
42542,0.62,-0.38,-12.95,-0.02,-0.03,-0.00
42666,0.61,-0.37,-12.92,-0.02,-0.03,-0.00
42790,0.62,-0.36,-12.92,-0.02,-0.03,0.00
42915,0.60,-0.38,-12.93,-0.02,-0.03,-0.00
43039,0.60,-0.37,-12.93,-0.02,-0.03,-0.00
43163,0.62,-0.38,-12.96,-0.02,-0.04,-0.00
43288,0.63,-0.37,-12.94,-0.02,-0.04,-0.00
43412,0.60,-0.36,-12.94,-0.02,-0.04,-0.00
43536,0.60,-0.36,-12.92,-0.02,-0.03,-0.00
43660,0.61,-0.38,-12.93,-0.02,-0.03,-0.00
43784,0.62,-0.38,-12.95,-0.02,-0.03,-0.00
43908,0.60,-0.38,-12.95,-0.02,-0.03,-0.00
44033,0.61,-0.37,-12.98,-0.02,-0.04,-0.00
44157,0.61,-0.36,-12.95,-0.02,-0.03,-0.00
44281,0.62,-0.37,-12.91,-0.02,-0.04,-0.00
44405,0.60,-0.37,-12.92,-0.02,-0.04,-0.00
44529,0.61,-0.38,-12.95,-0.02,-0.03,-0.00
44653,0.60,-0.38,-12.94,-0.02,-0.04,-0.00
44782,0.61,-0.38,-12.93,-0.02,-0.04,-0.00
44906,0.62,-0.39,-12.94,-0.02,-0.04,-0.00
45030,0.61,-0.37,-12.94,-0.02,-0.04,-0.00
45155,0.62,-0.34,-12.95,-0.02,-0.03,-0.00
45279,0.61,-0.38,-12.92,-0.02,-0.03,-0.00
45403,0.61,-0.38,-12.93,-0.02,-0.03,-0.00
45527,0.61,-0.36,-12.96,-0.02,-0.04,0.00
45652,0.60,-0.36,-12.92,-0.02,-0.03,-0.00
45776,0.62,-0.38,-12.97,-0.02,-0.03,-0.00
45900,0.60,-0.39,-12.94,-0.02,-0.03,-0.00
46025,0.61,-0.38,-12.93,-0.02,-0.03,-0.00
46149,0.60,-0.38,-12.94,-0.02,-0.04,-0.00
46274,0.59,-0.36,-12.93,-0.02,-0.03,-0.00
46398,0.62,-0.38,-12.94,-0.02,-0.03,-0.00
46522,0.60,-0.38,-12.94,-0.02,-0.03,-0.00
46647,0.62,-0.35,-12.95,-0.02,-0.04,-0.00
46771,0.61,-0.38,-12.92,-0.02,-0.03,-0.00
46895,0.60,-0.39,-12.91,-0.02,-0.04,-0.00
47020,0.61,-0.38,-12.92,-0.02,-0.04,-0.00
47144,0.60,-0.36,-12.93,-0.02,-0.03,-0.00
47268,0.61,-0.39,-12.95,-0.02,-0.03,-0.00
47393,0.60,-0.38,-12.90,-0.02,-0.03,-0.00
47517,0.61,-0.36,-12.94,-0.02,-0.04,-0.00
47641,0.61,-0.34,-12.91,-0.02,-0.04,-0.00
47766,0.60,-0.36,-12.92,-0.02,-0.03,-0.00
47890,0.60,-0.37,-12.96,-0.02,-0.04,-0.00
48015,0.60,-0.37,-12.93,-0.02,-0.04,-0.00
48139,0.59,-0.35,-12.93,-0.02,-0.04,-0.00
48297,0.61,-0.36,-12.91,-0.02,-0.03,-0.00
48421,0.60,-0.36,-12.94,-0.02,-0.03,-0.00
48545,0.60,-0.38,-12.93,-0.02,-0.04,-0.00
48670,0.58,-0.37,-12.92,-0.02,-0.04,-0.00
48794,0.60,-0.37,-12.94,-0.02,-0.03,-0.00
48918,0.62,-0.36,-12.94,-0.02,-0.03,-0.00
49076,0.59,-0.36,-12.92,-0.02,-0.03,-0.00
49201,0.61,-0.37,-12.93,-0.02,-0.03,-0.00
49325,0.59,-0.37,-12.92,-0.02,-0.04,-0.00
49449,0.59,-0.39,-12.95,-0.02,-0.04,-0.00
49573,0.61,-0.36,-12.96,-0.02,-0.04,-0.00
49697,0.59,-0.38,-12.95,-0.02,-0.04,-0.00
49822,0.60,-0.36,-12.94,-0.02,-0.03,-0.00
49946,0.62,-0.36,-12.91,-0.02,-0.03,-0.00
50070,0.59,-0.38,-12.93,-0.02,-0.03,-0.00
50194,0.61,-0.37,-12.92,-0.02,-0.03,-0.00
50318,0.61,-0.37,-12.94,-0.02,-0.03,-0.00
50442,0.61,-0.37,-12.94,-0.02,-0.03,-0.00
50567,0.60,-0.37,-12.93,-0.02,-0.04,-0.00
50691,0.61,-0.37,-12.94,-0.02,-0.04,-0.00
50816,0.60,-0.37,-12.94,-0.02,-0.03,-0.00
50940,0.61,-0.37,-12.94,-0.02,-0.04,-0.00
51064,0.60,-0.36,-12.95,-0.02,-0.04,-0.00
51189,0.62,-0.37,-12.93,-0.02,-0.03,-0.00
51313,0.61,-0.37,-12.91,-0.02,-0.03,-0.00
51437,0.60,-0.37,-12.94,-0.02,-0.04,-0.00
51562,0.61,-0.37,-12.94,-0.02,-0.04,-0.00
51686,0.60,-0.38,-12.92,-0.02,-0.03,-0.00
51810,0.60,-0.37,-12.91,-0.02,-0.03,-0.00
51935,0.61,-0.38,-12.94,-0.02,-0.04,0.00
52059,0.61,-0.35,-12.95,-0.02,-0.04,-0.00
52184,0.62,-0.37,-12.88,-0.02,-0.04,-0.00
52308,0.62,-0.37,-12.96,-0.02,-0.04,-0.00
52432,0.60,-0.36,-12.91,-0.02,-0.04,0.00
52557,0.59,-0.37,-12.93,-0.02,-0.04,-0.00
52681,0.61,-0.38,-12.91,-0.02,-0.03,-0.00
52805,0.61,-0.36,-12.94,-0.02,-0.03,-0.00
52930,0.61,-0.37,-12.94,-0.02,-0.03,-0.00
53054,0.59,-0.39,-12.90,-0.02,-0.03,-0.00
53178,0.62,-0.35,-12.95,-0.02,-0.04,0.00
53303,0.59,-0.35,-12.95,-0.02,-0.04,-0.00
53427,0.60,-0.38,-12.93,-0.02,-0.03,-0.00
53551,0.60,-0.37,-12.97,-0.02,-0.03,-0.00
53676,0.63,-0.37,-12.94,-0.02,-0.03,-0.00
53800,0.61,-0.36,-12.90,-0.02,-0.03,-0.00
53925,0.60,-0.38,-12.93,-0.02,-0.04,-0.00
54049,0.59,-0.37,-12.95,-0.02,-0.04,-0.00
54173,0.58,-0.36,-12.92,-0.02,-0.04,-0.00
54298,0.60,-0.37,-12.89,-0.02,-0.04,-0.00
54422,0.60,-0.37,-12.92,-0.02,-0.03,-0.00
54546,0.61,-0.39,-12.96,-0.02,-0.04,-0.00
54671,0.60,-0.37,-12.93,-0.02,-0.04,-0.00
54795,0.61,-0.37,-12.91,-0.02,-0.03,-0.00
54919,0.60,-0.38,-12.94,-0.02,-0.04,-0.00
55044,0.61,-0.38,-12.95,-0.02,-0.03,-0.00
55168,0.59,-0.38,-12.95,-0.02,-0.04,-0.00
55292,0.60,-0.39,-12.92,-0.02,-0.04,-0.00
55417,0.60,-0.40,-12.90,-0.02,-0.04,-0.00
55541,0.61,-0.37,-12.91,-0.02,-0.03,-0.00
55665,0.59,-0.36,-12.91,-0.02,-0.04,-0.00
55789,0.59,-0.36,-12.91,-0.02,-0.04,-0.00
55913,0.61,-0.35,-12.93,-0.02,-0.03,-0.00
56037,0.60,-0.36,-12.94,-0.02,-0.03,-0.00
56195,0.59,-0.37,-12.96,-0.02,-0.04,-0.00
56319,0.62,-0.36,-12.92,-0.02,-0.04,-0.00
56443,0.59,-0.37,-12.95,-0.02,-0.03,-0.00
56567,0.61,-0.37,-12.92,-0.02,-0.03,-0.00
56728,0.60,-0.36,-12.94,-0.02,-0.04,-0.00
56853,0.60,-0.36,-12.94,-0.02,-0.03,-0.00
56977,0.58,-0.39,-12.93,-0.02,-0.04,-0.00
57101,0.60,-0.39,-12.96,-0.02,-0.03,-0.00
57226,0.61,-0.36,-12.95,-0.02,-0.04,-0.00
57350,0.58,-0.36,-12.94,-0.02,-0.04,-0.00
57474,0.60,-0.36,-12.95,-0.02,-0.03,-0.00
57599,0.62,-0.37,-12.92,-0.02,-0.03,-0.00
57723,0.61,-0.37,-12.94,-0.02,-0.04,-0.00
57847,0.62,-0.37,-12.94,-0.02,-0.04,-0.00
57972,0.61,-0.37,-12.94,-0.02,-0.03,-0.00
58096,0.61,-0.35,-12.92,-0.02,-0.04,-0.00
58220,0.60,-0.37,-12.95,-0.02,-0.03,-0.00
58345,0.58,-0.38,-12.94,-0.02,-0.04,-0.00
58469,0.61,-0.37,-12.92,-0.02,-0.03,-0.00
58593,0.61,-0.37,-12.94,-0.02,-0.04,-0.00
58718,0.60,-0.37,-12.96,-0.02,-0.04,-0.00
58842,0.60,-0.37,-12.94,-0.02,-0.04,-0.00
58966,0.61,-0.37,-12.93,-0.02,-0.04,-0.00
59091,0.60,-0.38,-12.96,-0.02,-0.03,-0.00
59215,0.59,-0.37,-12.92,-0.02,-0.04,-0.00
59339,0.62,-0.36,-12.95,-0.02,-0.03,-0.00
59464,0.61,-0.38,-12.92,-0.02,-0.03,-0.00
59588,0.59,-0.38,-12.94,-0.02,-0.04,0.00
59713,0.58,-0.36,-12.93,-0.02,-0.03,0.00
59837,0.62,-0.37,-12.94,-0.02,-0.04,-0.00
59961,0.59,-0.38,-12.94,-0.02,-0.03,-0.00
60086,0.61,-0.38,-12.90,-0.02,-0.04,-0.00
60210,0.60,-0.35,-12.97,-0.02,-0.04,-0.00
60334,0.60,-0.38,-12.94,-0.02,-0.04,-0.00
60459,0.61,-0.37,-12.94,-0.02,-0.03,-0.00
